is_practice,cost,payoff_matrix,weights,trial_num,trial_nudge,nudge_index,nudge_type,og_baskets,shown_baskets,participant_id,first_selected_option,selected_option,gross_earnings,net_earnings,chose_nudge,uncovered_values,nudge,cot,source,fs,Unnamed: 0,type,click_values,cost_matrix,weights_deviation,click_cost,experiment_type,num_features,reaction_time,random_data,points_click_cost,points_action_utility,points_metalevel_reward,finish_trys,trial_type,trial_index,time_elapsed,n_prizes,n_baskets,idiosyncracy,n_uncovered,value_first_option_selected,value_final_option_selected,optimal_option
False,2,"[[5, 4, 5, 4, 5, 3], [6, 4, 3, 5, 4, 3], [5, 2, 4, 8, 7, 5], [2, 9, 5, 7, 5, 7], [5, 3, 3, 5, 3, 8]]","[2, 8, 3, 16, 1]",15,pre-supersize,4,supersize,5,6,368,4,4,0.04866666618,0.0459999995399999,True,"[4, 10, 22, 28]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,5,6,24.0,4,146,146,1
False,2,"[[5, 6, 6, 4, 5, 3], [9, 7, 6, 4, 5, 6], [8, 6, 4, 2, 6, 5], [3, 8, 3, 5, 7, 3], [5, 4, 2, 3, 4, 4]]","[16, 4, 5, 4, 1]",16,post-supersize,5,supersize,5,6,368,0,1,0.0633333327,0.0566666661,False,"[0, 6, 12, 18, 24, 1, 7, 13, 19, 25]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,5,6,20.0,10,173,190,1
False,2,"[[3, 7, 5, 4, 5, 7], [4, 5, 6, 2, 8, 5]]","[9, 21]",17,pre-supersize,2,supersize,5,6,368,2,2,0.0569999994299999,0.05366666613,True,"[2, 0, 6, 1, 7]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,2,6,12.0,5,171,171,4
False,2,"[[1, 4, 5, 5, 7, 3], [5, 4, 1, 5, 6, 2], [6, 5, 3, 4, 4, 9], [6, 3, 6, 6, 4, 3], [4, 3, 7, 6, 6, 3]]","[1, 6, 7, 12, 4]",18,post-supersize,5,supersize,5,6,368,0,0,0.05366666613,0.0469999995299999,False,"[0, 6, 12, 18, 24, 1, 7, 13, 19, 25]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,5,6,14.0,10,161,161,0
False,2,"[[8, 7, 5, 6, 7], [9, 3, 3, 8, 4]]","[9, 21]",19,control,-1,supersize,5,5,368,0,0,0.0869999991299999,0.08566666581,False,"[0, 5]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,2,5,12.0,2,261,261,0
False,2,"[[4, 3, 4, 4, 2], [5, 8, 5, 6, 7], [6, 7, 5, 3, 5], [4, 4, 5, 4, 3], [6, 6, 3, 6, 6]]","[2, 8, 13, 2, 5]",20,control,-1,supersize,5,5,368,0,0,0.05466666612,0.05133333282,False,"[0, 5, 10, 15, 20]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,5,5,18.0,5,164,164,1
False,2,"[[5, 6, 5, 4, 6], [1, 4, 6, 6, 7]]","[5, 25]",21,control,-1,supersize,5,5,368,1,1,0.0433333329,0.0366666663,False,"[5, 6, 7, 8, 9, 0, 1, 2, 3, 4]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,2,5,20.0,10,130,130,4
False,2,"[[7, 4, 2, 3, 5, 8], [6, 4, 2, 3, 7, 4]]","[6, 24]",22,post-supersize,5,supersize,5,6,368,0,0,0.06199999938,0.0593333327399999,False,"[0, 6, 1, 7]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,2,6,18.0,4,186,186,4
False,2,"[[5, 4, 6, 10, 7, 6], [5, 6, 5, 2, 4, 5], [7, 3, 5, 2, 5, 5], [5, 4, 5, 6, 3, 5], [6, 7, 6, 6, 5, 5]]","[4, 7, 4, 4, 11]",23,post-supersize,5,supersize,5,6,368,0,5,0.05133333282,0.04733333286,True,"[0, 6, 12, 18, 24, 5]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,5,6,12.0,6,169,154,0
False,2,"[[8, 2, 3, 5, 7], [4, 0, 4, 4, 7]]","[4, 26]",24,control,-1,supersize,5,5,368,0,0,0.04533333288,0.0439999995599999,False,"[0, 5]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,2,5,22.0,2,136,136,4
False,2,"[[5, 6, 5, 8, 6, 6], [5, 6, 6, 5, 5, 2]]","[17, 13]",25,pre-supersize,4,supersize,5,6,368,0,0,0.0499999994999999,0.0479999995199999,False,"[10, 0, 6]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,2,6,4.0,3,150,150,3
False,2,"[[6, 7, 6, 3, 5, 5], [5, 3, 3, 6, 5, 4]]","[23, 7]",26,pre-supersize,5,supersize,5,6,368,0,0,0.05766666609,0.05566666611,False,"[11, 0, 6]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,2,6,16.0,3,173,173,1
False,2,"[[4, 5, 4, 5, 6, 7], [3, 8, 6, 4, 5, 3], [5, 6, 4, 1, 5, 3], [1, 4, 6, 6, 7, 1], [6, 3, 6, 6, 3, 6]]","[14, 6, 2, 3, 5]",27,post-supersize,5,supersize,5,6,368,0,5,0.05166666615,0.0449999995499999,True,"[0, 6, 12, 18, 24, 5, 11, 17, 23, 29]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,5,6,16.0,10,117,155,4
False,2,"[[6, 6, 5, 5, 6, 2], [5, 6, 7, 4, 2, 4], [5, 2, 10, 4, 4, 5], [5, 4, 6, 2, 5, 4], [7, 5, 5, 6, 3, 4]]","[1, 7, 7, 5, 10]",28,pre-supersize,1,supersize,5,6,368,1,1,0.0439999995599999,0.04133333292,True,"[7, 13, 19, 25]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,5,6,12.0,4,132,132,2
False,2,"[[6, 5, 3, 6, 10], [5, 6, 5, 5, 4]]","[11, 19]",29,control,-1,supersize,5,5,368,0,0,0.05366666613,0.05233333281,False,"[0, 5]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,2,5,8.0,2,161,161,4
False,2,"[[5, 6, 5, 9, 6, 10], [6, 3, 6, 5, 9, 5]]","[22, 8]",30,post-supersize,5,supersize,5,6,368,0,1,0.0519999994799999,0.04933333284,False,"[0, 6, 1, 7]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,2,6,14.0,4,158,156,5
False,2,"[[4, 4, 6, 3, 4], [7, 5, 6, 3, 7], [5, 7, 5, 6, 3], [7, 5, 6, 5, 3], [4, 5, 8, 6, 7]]","[9, 1, 5, 6, 9]",31,control,-1,supersize,5,5,368,0,0,0.04866666618,0.04533333288,False,"[0, 5, 10, 15, 20]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,5,5,12.0,5,146,146,2
False,2,"[[5, 4, 7, 6, 6, 6], [5, 4, 7, 7, 5, 4], [4, 2, 7, 2, 4, 6], [5, 4, 9, 6, 4, 6], [3, 5, 5, 4, 4, 7]]","[2, 6, 3, 8, 11]",32,post-supersize,5,supersize,5,6,368,0,1,0.04166666625,0.0349999996499999,False,"[0, 6, 12, 18, 24, 1, 7, 13, 19, 25]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,5,6,14.0,10,125,125,2
True,2,"[[5, 1, 5, 4, 8], [4, 4, 4, 4, 4], [7, 2, 5, 5, 3], [3, 5, 5, 4, 3], [7, 7, 4, 6, 4]]","[4, 6, 2, 10, 8]",1,control,-1,supersize,5,5,262,1,1,0.0459999995399999,0.04266666624,False,"[1, 6, 11, 16, 21]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,5,5,12.0,5,138,138,0
True,2,"[[8, 2, 4, 7, 3], [5, 3, 4, 6, 6]]","[25, 5]",2,control,-1,supersize,5,5,262,1,1,0.02166666645,0.02033333313,False,"[1, 6]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,2,5,20.0,2,65,65,0
False,2,"[[5, 3, 3, 9, 5, 5], [6, 5, 5, 9, 6, 6]]","[22, 8]",3,pre-supersize,4,supersize,5,6,262,0,0,0.05266666614,0.05133333282,False,"[6, 0]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,2,6,14.0,2,158,158,3
False,2,"[[3, 4, 3, 5, 3, 5], [5, 5, 5, 1, 3, 4]]","[27, 3]",4,pre-supersize,1,supersize,5,6,262,0,0,0.03199999968,0.0306666663599999,False,"[0, 6]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,2,6,24.0,2,96,96,5
False,2,"[[5, 6, 4, 5, 3, 7], [5, 4, 6, 8, 4, 7]]","[12, 18]",5,post-supersize,5,supersize,5,6,262,0,5,0.0699999992999999,0.06733333266,True,"[0, 6, 5, 11]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,2,6,6.0,4,150,210,5
False,2,"[[6, 6, 5, 4, 6], [7, 4, 6, 4, 8], [6, 7, 2, 4, 4], [4, 1, 8, 6, 6], [6, 7, 3, 6, 7]]","[2, 6, 18, 1, 3]",6,control,-1,supersize,5,5,262,0,0,0.0613333327199999,0.05799999942,False,"[0, 5, 10, 15, 20]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,5,5,24.0,5,184,184,0
False,2,"[[7, 6, 6, 4, 10, 5], [6, 3, 3, 2, 4, 5]]","[26, 4]",7,post-supersize,5,supersize,5,6,262,0,0,0.06866666598,0.06733333266,False,"[0, 6]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,2,6,22.0,2,206,206,4
False,2,"[[3, 4, 7, 7, 4, 6], [8, 5, 5, 5, 3, 6]]","[1, 29]",8,pre-supersize,3,supersize,5,6,262,3,3,0.05066666616,0.0479999995199999,True,"[0, 6, 1, 7]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,2,6,28.0,4,152,152,0
False,2,"[[4, 6, 5, 4, 6, 3], [7, 5, 6, 5, 3, 4]]","[8, 22]",9,post-supersize,5,supersize,5,6,262,0,1,0.05266666614,0.0499999994999999,False,"[0, 6, 1, 7]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,2,6,14.0,4,186,158,0
False,2,"[[6, 4, 2, 2, 4], [5, 4, 6, 6, 4], [4, 8, 6, 4, 4], [5, 7, 8, 6, 6], [6, 6, 5, 4, 6]]","[13, 3, 4, 1, 9]",10,control,-1,supersize,5,5,262,0,0,0.0559999994399999,0.05266666614,False,"[0, 5, 10, 15, 20]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,5,5,20.0,5,168,168,0
False,2,"[[7, 6, 2, 4, 5, 6], [6, 5, 4, 4, 6, 4], [6, 8, 5, 7, 4, 7], [8, 4, 6, 8, 2, 3], [5, 5, 5, 4, 7, 1]]","[18, 3, 4, 4, 1]",11,pre-supersize,2,supersize,5,6,262,2,2,0.03233333301,0.0296666663699999,True,"[2, 8, 14, 26]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,5,6,24.0,4,97,97,0
False,2,"[[8, 7, 5, 6, 6, 1], [2, 4, 5, 3, 3, 3], [6, 4, 5, 8, 4, 4], [7, 10, 4, 5, 2, 3], [1, 5, 8, 7, 7, 2]]","[3, 4, 7, 6, 10]",12,post-supersize,5,supersize,5,6,262,0,5,0.0269999997299999,0.02033333313,True,"[0, 6, 12, 18, 24, 5, 11, 17, 23, 29]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,5,6,10.0,10,126,81,3
False,2,"[[4, 3, 7, 6, 1], [6, 3, 7, 3, 7]]","[10, 20]",13,control,-1,supersize,5,5,262,0,0,0.0533333327999999,0.0519999994799999,False,"[0, 5]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,2,5,10.0,2,160,160,2
False,2,"[[7, 5, 5, 5, 7], [5, 5, 6, 4, 5], [4, 10, 3, 7, 3], [4, 3, 3, 6, 4], [3, 3, 1, 4, 7]]","[5, 7, 11, 6, 1]",14,control,-1,supersize,5,5,262,0,0,0.0469999995299999,0.04366666623,False,"[0, 5, 10, 15, 20]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,5,5,12.0,5,141,141,1
False,2,"[[5, 4, 5, 5, 5, 4], [7, 4, 5, 4, 3, 4]]","[20, 10]",15,post-supersize,5,supersize,5,6,262,0,0,0.0566666661,0.0539999994599999,False,"[0, 6, 1, 7]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,2,6,10.0,4,170,170,0
False,2,"[[2, 4, 6, 6, 5, 6], [2, 7, 3, 7, 5, 7]]","[13, 17]",16,pre-supersize,0,supersize,5,6,262,1,1,0.0569999994299999,0.0549999994499999,False,"[6, 1, 7]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,2,6,4.0,3,171,171,3
False,2,"[[5, 2, 4, 3, 6, 4], [6, 3, 6, 6, 7, 4], [5, 5, 10, 8, 4, 4], [9, 3, 5, 6, 6, 2], [7, 7, 1, 6, 5, 3]]","[8, 4, 5, 8, 5]",17,pre-supersize,2,supersize,5,6,262,2,2,0.05033333283,0.04766666619,True,"[2, 8, 20, 26]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,5,6,8.0,4,151,151,0
False,2,"[[4, 4, 5, 6, 8], [7, 4, 5, 7, 6]]","[11, 19]",18,control,-1,supersize,5,5,262,0,0,0.05899999941,0.05766666609,False,"[0, 5]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,2,5,8.0,2,177,177,4
False,2,"[[1, 4, 4, 2, 6], [6, 5, 6, 5, 5], [5, 5, 6, 3, 5], [5, 1, 6, 6, 5], [7, 4, 6, 4, 8]]","[10, 13, 3, 2, 2]",19,control,-1,supersize,5,5,262,0,0,0.04233333291,0.0389999996099999,False,"[0, 5, 10, 15, 20]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,5,5,22.0,5,127,127,4
False,2,"[[6, 6, 4, 7, 7], [4, 5, 6, 3, 3]]","[2, 28]",20,control,-1,supersize,5,5,262,0,0,0.04133333292,0.03866666628,False,"[0, 5, 1, 6]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,2,5,26.0,4,124,124,2
False,2,"[[5, 4, 2, 6, 6, 6], [7, 5, 9, 2, 5, 7], [5, 3, 3, 6, 8, 5], [1, 5, 4, 3, 7, 5], [4, 6, 9, 5, 5, 5]]","[2, 4, 12, 9, 3]",21,pre-supersize,3,supersize,5,6,262,0,0,0.03966666627,0.03633333297,False,"[0, 6, 12, 18, 24]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,5,6,18.0,5,119,119,4
False,2,"[[5, 7, 6, 3, 8, 9], [8, 2, 4, 9, 3, 6], [5, 5, 3, 3, 6, 7], [6, 3, 6, 3, 7, 4], [4, 4, 7, 5, 6, 5]]","[2, 5, 2, 5, 16]",22,post-supersize,5,supersize,5,6,262,0,1,0.03766666629,0.03099999969,False,"[24, 0, 6, 12, 18, 25, 1, 7, 13, 19]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,5,6,20.0,10,154,113,2
False,2,"[[5, 5, 4, 5, 3, 4], [3, 4, 5, 6, 3, 5], [5, 6, 2, 6, 5, 2], [7, 6, 4, 4, 5, 3], [6, 3, 6, 7, 7, 3]]","[7, 2, 1, 8, 12]",23,post-supersize,5,supersize,5,6,262,0,0,0.05799999942,0.05133333282,False,"[0, 6, 12, 18, 24, 1, 7, 13, 19, 25]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,5,6,18.0,10,174,174,0
False,2,"[[5, 5, 6, 6, 6, 7], [3, 8, 6, 6, 7, 6], [4, 4, 5, 6, 4, 7], [5, 7, 4, 5, 6, 6], [5, 2, 8, 5, 4, 3]]","[3, 1, 9, 4, 13]",24,pre-supersize,2,supersize,5,6,262,2,2,0.06299999937,0.0603333327299999,True,"[2, 8, 14, 20]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,5,6,20.0,4,189,189,2
False,2,"[[5, 7, 4, 4, 5, 6], [2, 10, 5, 5, 4, 3]]","[25, 5]",25,post-supersize,5,supersize,5,6,262,0,5,0.0549999994499999,0.05233333281,True,"[0, 6, 5, 11]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,2,6,20.0,4,135,165,1
False,2,"[[3, 4, 4, 1, 5], [5, 6, 4, 6, 4], [6, 5, 5, 7, 7], [7, 7, 3, 6, 6], [6, 5, 5, 7, 5]]","[4, 10, 8, 5, 3]",26,control,-1,supersize,5,5,262,0,0,0.0543333327899999,0.0509999994899999,False,"[0, 5, 10, 15, 20]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,5,5,12.0,5,163,163,3
False,2,"[[2, 2, 9, 3, 5, 7], [6, 3, 5, 6, 5, 2]]","[17, 13]",27,pre-supersize,1,supersize,5,6,262,2,2,0.07266666594,0.0699999992999999,False,"[0, 6, 2, 8]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,2,6,4.0,4,218,218,2
False,2,"[[4, 4, 4, 4, 7, 3], [4, 2, 4, 4, 3, 3], [10, 5, 3, 5, 4, 5], [5, 4, 7, 6, 4, 5], [6, 5, 5, 5, 4, 7]]","[1, 15, 2, 4, 8]",28,post-supersize,5,supersize,5,6,262,0,0,0.05066666616,0.0439999995599999,False,"[0, 6, 12, 18, 24, 1, 7, 13, 19, 25]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,5,6,22.0,10,152,152,0
False,2,"[[8, 2, 2, 7, 7], [4, 4, 4, 4, 5]]","[28, 2]",29,control,-1,supersize,5,5,262,0,0,0.07733333256,0.0759999992399999,False,"[0, 5]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,2,5,26.0,2,232,232,0
False,2,"[[7, 7, 5, 3, 4], [4, 6, 6, 6, 5]]","[16, 14]",30,control,-1,supersize,5,5,262,0,0,0.0559999994399999,0.05466666612,False,"[0, 5]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,2,5,2.0,2,168,168,1
False,2,"[[8, 4, 4, 6, 6, 4], [5, 6, 5, 2, 6, 7], [8, 7, 6, 6, 4, 6], [7, 4, 6, 7, 7, 6], [5, 6, 6, 9, 5, 6]]","[6, 17, 4, 1, 2]",31,post-supersize,5,supersize,5,6,262,0,1,0.0566666661,0.0499999994999999,False,"[0, 6, 12, 18, 24, 1, 7, 13, 19, 25]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,5,6,22.0,10,182,170,5
False,2,"[[7, 6, 4, 4, 5, 4], [4, 6, 7, 6, 6, 5], [5, 7, 2, 7, 5, 8], [5, 6, 7, 5, 2, 6], [4, 4, 5, 5, 2, 4]]","[6, 6, 4, 4, 10]",32,pre-supersize,3,supersize,5,6,262,0,0,0.04866666618,0.04533333288,False,"[12, 0, 6, 18, 24]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,5,6,8.0,5,146,146,1
True,2,"[[5, 4, 4, 6, 6], [6, 8, 5, 5, 5], [5, 3, 3, 6, 7], [6, 5, 6, 3, 4], [6, 4, 5, 6, 5]]","[2, 9, 4, 14, 1]",1,control,-1,supersize,5,5,360,1,1,0.0553333327799999,0.0519999994799999,False,"[6, 1, 11, 16, 21]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,5,5,22.0,5,166,166,0
True,2,"[[2, 4, 2, 8, 3], [4, 3, 7, 6, 6]]","[4, 26]",2,control,-1,supersize,5,5,360,2,2,0.0633333327,0.06199999938,False,"[6, 7]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,2,5,22.0,2,190,190,2
False,2,"[[8, 7, 6, 5, 8], [5, 6, 5, 3, 6]]","[16, 14]",3,control,-1,supersize,5,5,360,0,0,0.0659999993399999,0.06466666602,False,"[0, 5]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,2,5,2.0,2,198,198,4
False,2,"[[4, 2, 7, 7, 9, 5], [5, 5, 8, 3, 4, 6]]","[2, 28]",4,pre-supersize,2,supersize,5,6,360,0,0,0.04933333284,0.0479999995199999,False,"[0, 6]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,2,6,26.0,2,148,148,2
False,2,"[[3, 6, 5, 6, 3, 4], [2, 6, 6, 8, 4, 4]]","[20, 10]",5,post-supersize,5,supersize,5,6,360,1,1,0.0599999994,0.0573333327599999,False,"[0, 6, 1, 7]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,2,6,10.0,4,180,180,3
False,2,"[[4, 4, 3, 2, 6], [8, 4, 5, 6, 3], [3, 5, 4, 5, 6], [4, 4, 8, 5, 6], [6, 4, 7, 2, 6]]","[6, 7, 1, 11, 5]",6,control,-1,supersize,5,5,360,0,0,0.05233333281,0.0489999995099999,False,"[0, 5, 10, 15, 20]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,5,5,12.0,5,157,157,2
False,2,"[[4, 7, 7, 5, 7, 6], [1, 6, 5, 3, 4, 8]]","[25, 5]",7,pre-supersize,3,supersize,5,6,360,1,1,0.06833333265,0.06566666601,False,"[0, 6, 1, 7]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,2,6,20.0,4,205,205,1
False,2,"[[5, 4, 3, 6, 6], [3, 5, 4, 8, 5]]","[8, 22]",8,control,-1,supersize,5,5,360,1,1,0.04733333286,0.04466666622,False,"[0, 5, 1, 6]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,2,5,14.0,4,142,142,3
False,2,"[[2, 6, 6, 4, 4, 5], [4, 1, 4, 7, 4, 3], [4, 3, 4, 5, 3, 4], [7, 7, 4, 6, 7, 5], [10, 8, 7, 3, 5, 2]]","[9, 2, 3, 9, 7]",9,post-supersize,5,supersize,5,6,360,0,5,0.04066666626,0.0366666663,True,"[0, 6, 12, 18, 24, 5]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,5,6,14.0,6,171,122,1
False,2,"[[5, 5, 6, 5, 6], [7, 6, 4, 5, 7]]","[6, 24]",10,control,-1,supersize,5,5,360,0,0,0.0659999993399999,0.06466666602,False,"[0, 5]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,2,5,18.0,2,198,198,4
False,2,"[[7, 5, 5, 3, 5, 4], [6, 5, 2, 2, 5, 5]]","[14, 16]",11,post-supersize,5,supersize,5,6,360,0,1,0.0499999994999999,0.04733333286,False,"[0, 6, 1, 7]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,2,6,2.0,4,194,150,0
False,2,"[[5, 6, 7, 4, 7, 3], [4, 5, 1, 6, 4, 5], [6, 8, 4, 6, 6, 1], [3, 5, 6, 3, 3, 3], [7, 10, 6, 7, 6, 6]]","[6, 5, 6, 11, 2]",12,pre-supersize,3,supersize,5,6,360,0,0,0.04433333289,0.0409999995899999,False,"[0, 6, 12, 18, 24]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,5,6,10.0,5,133,133,1
False,2,"[[3, 4, 5, 7, 7, 3], [5, 6, 6, 3, 6, 3]]","[8, 22]",13,post-supersize,5,supersize,5,6,360,1,1,0.05466666612,0.0519999994799999,False,"[0, 6, 1, 7]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,2,6,14.0,4,164,164,4
False,2,"[[6, 3, 6, 6, 7, 8], [4, 6, 5, 7, 10, 6], [6, 3, 3, 6, 5, 8], [4, 4, 3, 4, 3, 8], [6, 3, 5, 4, 5, 4]]","[3, 5, 12, 3, 7]",14,pre-supersize,2,supersize,5,6,360,0,0,0.05466666612,0.05133333282,False,"[0, 6, 12, 18, 24]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,5,6,14.0,5,164,164,5
False,2,"[[5, 2, 4, 6, 6], [7, 5, 6, 3, 8], [4, 4, 4, 0, 5], [6, 2, 8, 4, 6], [4, 4, 6, 9, 9]]","[4, 1, 10, 9, 6]",15,control,-1,supersize,5,5,360,0,0,0.04833333285,0.0449999995499999,False,"[0, 5, 10, 15, 20]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,5,5,14.0,5,145,145,4
False,2,"[[5, 6, 8, 7, 6, 5], [5, 7, 3, 10, 4, 8], [6, 2, 4, 6, 2, 5], [6, 6, 6, 8, 5, 4], [6, 3, 5, 5, 6, 1]]","[3, 14, 2, 6, 5]",16,post-supersize,5,supersize,5,6,360,0,5,0.0553333327799999,0.05133333282,True,"[6, 0, 12, 18, 24, 7]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,5,6,16.0,6,163,166,3
False,2,"[[1, 4, 3, 6, 5, 3], [2, 2, 4, 5, 8, 7]]","[23, 7]",17,pre-supersize,4,supersize,5,6,360,4,4,0.0569999994299999,0.0543333327899999,True,"[0, 6, 1, 7]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,2,6,16.0,4,171,171,3
False,2,"[[6, 5, 4, 7, 5], [6, 4, 6, 7, 2], [8, 5, 5, 4, 5], [8, 7, 2, 5, 6], [3, 3, 3, 3, 4]]","[5, 7, 10, 3, 5]",18,control,-1,supersize,5,5,360,0,0,0.06366666603,0.0603333327299999,False,"[0, 5, 10, 15, 20]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,5,5,10.0,5,191,191,0
False,2,"[[5, 3, 6, 8, 7, 7], [7, 3, 7, 1, 7, 2], [5, 1, 4, 3, 5, 5], [6, 7, 6, 4, 6, 7], [4, 7, 5, 7, 6, 6]]","[4, 8, 12, 2, 4]",19,post-supersize,5,supersize,5,6,360,0,1,0.0299999997,0.0233333331,False,"[0, 6, 12, 18, 24, 1, 7, 13, 19, 25]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,5,6,16.0,10,164,90,4
False,2,"[[4, 7, 7, 6, 5, 4], [4, 2, 3, 4, 6, 4]]","[27, 3]",20,post-supersize,5,supersize,5,6,360,1,1,0.0649999993499999,0.0623333327099999,False,"[0, 6, 1, 7]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,2,6,24.0,4,195,195,2
False,2,"[[2, 5, 2, 7, 3], [4, 3, 5, 6, 9]]","[14, 16]",21,control,-1,supersize,5,5,360,1,1,0.03933333294,0.0366666663,False,"[0, 5, 1, 6]",suggestion,False,gemini/gemini-1.5-flash,0,,,,,,,,,,,,,,,,,,2,5,2.0,4,118,118,3
